"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"668700";"4";"9";"1698";"266";"Claus";"Claussen";"";"Prunch";"Flieland";"";"";"";"";"";"";"";"Daler";"155";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"159";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-09-10";"163";"";"";"";"";" "
"668743";"11";"9";"1693";"133";"Allert";"";"";"Minnes";"Dantzig";"";"";"";"";"";"";"";"Daler";"166";"Skilling";"12";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"170 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"29-09-10";"158";"";"";"";"";" "
"668790";"16";"9";"1693";"136";"Rintz";"Pietersen";"";"Blaar";"Dantzig";"";"";"";"";"";"";"";"Daler";"121 1/2";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"126";"";"";"";"";"";"";"";"";"";"";"29-09-10";"158";"";"";"";"";" "
"668818";"13";"9";"1698";"269";"Gilles";"";"";"Gillesen";"Medenblich";"";"";"";"";"";"";"";"Daler";"145";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"149";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-09-10";"163";"";"";"";"";" "
"669039";"1";"5";"1708";"8";"Claes";"Gerritsen";"";"Hoop";"Warder";"Gotgiøres skipper";"Daler";"5";"";"";"";"";"Daler";"130 1/2";"";"";"";"";"Daler";"125 1/2";"";"";"";"";"Daler";"129 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"29-09-10";"172";"";"";"";"";" "
"669528";"19";"8";"1690";"218";"Peter";"Gerritsen";"";"Boot";"Schedam";"";"";"";"";"";"";"";"Daler";"244";"";"";"";"";"";"";"";"";"";"";"Daler";"248";"";"";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"669552";"22";"8";"1690";"220";"Peter";"Jochumsen";"";"Pyrom";"Vliel.";"";"";"";"";"";"";"";"Daler";"177 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"181 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"669795";"5";"5";"1690";"62";"Jacob";"Claessen";"";"Brandaris";"Vlie.";"";"";"";"";"";"";"";"Daler";"113";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"117";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"670093";"8";"11";"1690";"265";"Aluf";"";"";"Gertsen";"Vliel.";"";"";"";"";"";"";"";"Daler";"124 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"128 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"670108";"9";"11";"1690";"266";"Jan";"Cornelissen";"";"Grasmeyer";"Vliel.";"";"";"";"";"";"";"";"Daler";"87 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"91 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"670178";"17";"11";"1690";"270";"Lolcke";"Classen";"";"Buf";"Vliel.";"";"";"";"";"";"";"";"Daler";"162";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"166";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-09-10";"154";"";"";"";"";" "
"670353";"15";"6";"1693";"59";"William";"";"";"Schaplin";"Lith";"";"";"";"";"";"";"";"Daler";"28";"";"";"";"";"";"";"";"";"";"";"Daler";"32";"";"";"";"";"";"";"";"";"";"";"";"";"29-09-10";"158";"";"";"";"";" "
"670410";"24";"5";"1693";"71";"Foppe";"";"";"Obbes";"Fliel.";"";"";"";"";"";"";"";"Daler";"211";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"215";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-09-10";"158";"";"";"";"";" "
"670502";"14";"8";"1695";"95";"Volckert";"Willemsen";"";"Bonck";"Der Schell.";"";"";"";"";"";"";"";"Daler";"229 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"233 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-09-10";"160";"";"";"";"";" "
"670537";"25";"5";"1693";"78";"Lolcke";"Classen";"";"Buf";"Fliel.";"";"";"";"";"";"";"";"Daler";"225 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"229 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"158";"";"";"";"";" "
"670574";"25";"5";"1693";"79";"Corneliuss";"";"";"Tialfssen";"Der Schell.";"";"";"";"";"";"";"";"Daler";"189";"";"";"";"";"";"";"";"";"";"";"Daler";"193";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"158";"";"";"";"";" "
"670607";"14";"8";"1695";"97";"Pieter";"Gerritsen";"";"Boot";"Schiedam";"";"";"";"";"";"";"";"Daler";"288";"";"";"";"";"";"";"";"";"";"";"Daler";"292";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"160";"";"";"";"";" "
"670748";"14";"8";"1695";"99";"Adrian";"";"";"Minnes";"Vliel.";"";"";"";"";"";"";"";"Daler";"199";"";"";"";"";"";"";"";"";"";"";"Daler";"203";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"160";"";"";"";"";" "
"670770";"23";"6";"1708";"27";"Aloff";"";"";"Gerritsen";"Vliel.";"Gotgiøres skipper";"Daler";"6 1/2";"";"";"";"";"Daler";"162 1/2";"";"";"";"";"Daler";"156";"";"";"";"";"Daler";"160";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"172";"";"";"";"";" "
"670798";"16";"5";"1690";"141";"Cornelis";"Cornelissen";"";"Smit";"Schellingen";"";"";"";"";"";"";"";"Daler";"168 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"307 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-09-10";"154";"";"";"";"";" "
"670853";"29";"6";"1708";"32";"Goffe";"Heeres";"";"Scholl";"Amel.";"Gotgiøres skipper";"Daler";"4";"";"";"";"";"Daler";"107 1/2";"";"";"";"";"Daler";"103 1/2";"";"";"";"";"Daler";"107 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"172";"";"";"";"";" "
"670868";"29";"5";"1693";"95";"Gert";"";"";"Alofssen";"Fliel.";"";"";"";"";"";"";"";"Daler";"148";"";"";"";"";"";"";"";"";"";"";"Daler";"152";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"158";"";"";"";"";" "
"670931";"30";"6";"1708";"34";"Meindert";"";"";"Albertsen";"D. Schell.";"Gotgiøres skipper";"Daler";"8";"";"";"";"";"Daler";"207 1/2";"";"";"";"";"Daler";"199 1/2";"";"";"";"";"Daler";"203 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"172";"";"";"";"";" "
"671282";"6";"7";"1708";"43";"Liewe";"Henrichsen";"";"Kuyper";"Vliel.";"Gotgiøres skipper";"Daler";"3 3/4";"";"";"";"";"Daler";"95 1/2";"Skilling";"12";"";"";"Daler";"92";"";"";"";"";"Daler";"96";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"172";"";"";"";"";" "
"671310";"6";"7";"1708";"44";"Gerloff";"";"";"Jansen";"Harlingen";"Gotgiøres skipper";"Daler";"2 1/2";"";"";"";"";"Daler";"64 1/2";"";"";"";"";"Daler";"62";"";"";"";"";"Daler";"66";"";"";"";"";"";"";"";"";"";"";"";"";"30-09-10";"172";"";"";"";"";" "
"671341";"30";"9";"1687";"296";"Jost";"";"";"Schnuck";"Dunquercken";"";"";"";"";"";"";"";"Daler";"11";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"15";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-09-10";"151";"";"";"";"";" "
"672728";"8";"7";"1695";"56";"Lolcke";"Classen";"";"Borf";"Fliel.";"";"";"";"";"";"";"";"Daler";"193";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"197";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"01-10-10";"160";"";"";"";"";" "
"673287";"14";"8";"1695";"99";"Jan";"Evertssen";"";"Harlingen";"Fliel.";"";"";"";"";"";"";"";"Daler";"180";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"184";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"01-10-10";"160";"";"";"";"";" "
"673378";"20";"7";"1687";"42";"Henrick";"";"";"Carstins";"Dansig";"";"";"";"";"";"";"";"Daler";"28";"Skilling";"12";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"33";"Skilling";"18";"";"";"";"";"";"";"";"";"01-10-10";"151";"";"";"";"";" "
"673973";"10";"7";"1690";"165";"Lolcke";"Classen";"";"Buff";"Vliel.";"";"";"";"";"";"";"";"Daler";"180 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"184 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"01-10-10";"154";"";"";"";"";" "
"674103";"14";"4";"1690";"16";"Fercke";"";"";"Dirichssen";"Der Schell.";"";"";"";"";"";"";"";"Daler";"111 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"115 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"04-10-10";"155";"";"";"";"";" "
"674148";"11";"7";"1690";"173";"Arend";"";"de";"Wilde";"Serdam";"";"";"";"";"";"";"";"Daler";"70 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"74 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"154";"";"";"";"";" "
"674169";"2";"4";"1687";"23";"Allert";"";"";"Foppes";"Fliel.";"";"";"";"";"";"";"";"Daler";"114 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"118 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"04-10-10";"151";"";"";"";"";" "
"674179";"11";"7";"1690";"174";"Gerbrand";"Jansen";"";"Speck";"Amsterd.";"";"";"";"";"";"";"";"Daler";"48 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"52 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"154";"";"";"";"";" "
"674261";"21";"6";"1697";"163";"Simon";"";"";"Foppes";"Kiøbenhafn";"";"";"";"";"";"";"";"Daler";"107";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"111";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"162";"";"";"";"";" "
"674559";"17";"4";"1687";"41";"Lolcke";"Classen";"";"Buf";"Fliel.";"";"";"";"";"";"";"";"Daler";"141";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"145";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"151";"";"";"";"";" "
"674622";"19";"4";"1687";"43";"Corneliuss";"Cornelissen";"";"Schuit";"Der Shell.";"";"";"";"";"";"";"";"Daler";"208";"";"";"";"";"";"";"";"";"";"";"Daler";"212";"";"";"";"";"";"";"";"";"";"";"";"";"04-10-10";"151";"";"";"";"";" "
"675052";"20";"5";"1690";"86";"Pieter";"Janssen";"";"Hay";"Fliel.";"";"";"";"";"";"";"";"Daler";"113";"";"";"";"";"";"";"";"";"";"";"Daler";"117";"";"";"";"";"";"";"";"";"";"";"";"";"04-10-10";"155";"";"";"";"";" "
"675347";"9";"5";"1687";"76";"Timor";"Classen";"";"Ackerman";"Landssmehr";"";"";"";"";"";"";"";"Daler";"115";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"119";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"151";"";"";"";"";" "
"675773";"22";"9";"1697";"132";"Jan";"";"";"Harings";"Ahmeland";"";"";"";"";"";"";"";"Daler";"136";"";"";"";"";"";"";"";"";"";"";"Daler";"140";"";"";"";"";"";"";"";"";"";"";"";"";"04-10-10";"162";"";"";"";"";" "
"676049";"14";"6";"1697";"17";"Mecke";"Cornelissen";"";"Niebuhr";"Horn";"";"";"";"";"";"";"";"Daler";"112";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"116";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-10-10";"162";"";"";"";"";" "
"676637";"13";"6";"1687";"142";"Corneliuss";"Dowerssen";"";"By";"Der Shell.";"";"";"";"";"";"";"";"Daler";"123";"";"";"";"";"";"";"";"";"";"";"Daler";"127";"";"";"";"";"";"";"";"";"";"";"";"";"05-10-10";"151";"";"";"";"";" "
"677063";"24";"6";"1687";"176";"Corneliuss";"Cornelissen";"";"Schmit";"Der Shell.";"";"";"";"";"";"";"";"Daler";"150";"";"";"";"";"";"";"";"";"";"";"Daler";"154";"";"";"";"";"";"";"";"";"";"";"";"";"05-10-10";"151";"";"";"";"";" "
"677142";"12";"9";"1687";"47";"Gert";"";"";"Alckas";"Dantzig";"";"";"";"";"";"";"";"Daler";"13";"Skilling";"12";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"17 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"05-10-10";"151";"";"";"";"";" "
"678184";"7";"10";"1697";"149";"Foppe";"";"";"Dirchssen";"Ahmeland";"";"";"";"";"";"";"";"Daler";"189";"";"";"";"";"";"";"";"";"";"";"Daler";"193";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"162";"";"";"";"";" "
"678382";"12";"8";"1687";"272";"Folckert";"Willemssen";"";"Barck";"Der Shell.";"";"";"";"";"";"";"";"Daler";"175 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"179 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678403";"12";"8";"1687";"274";"Dirick";"Jostssen";"";"Rabb";"Fliel.";"";"";"";"";"";"";"";"Daler";"122 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"126 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678422";"12";"8";"1687";"276";"Alof";"";"";"Geritssen";"Fliel.";"";"";"";"";"";"";"";"Daler";"93 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"97 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678503";"14";"8";"1687";"284";"Jan";"Pietterssen";"";"Grott";"Fliel.";"";"";"";"";"";"";"";"Daler";"87";"";"";"";"";"";"";"";"";"";"";"Daler";"91";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678537";"15";"8";"1687";"287";"Hendrich";"";"";"Amers";"Der Shell.";"";"";"";"";"";"";"";"Daler";"176";"";"";"";"";"";"";"";"";"";"";"Daler";"180";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678548";"15";"8";"1687";"288";"Gert";"";"";"Alofssen";"Fliel.";"";"";"";"";"";"";"";"Daler";"175";"";"";"";"";"";"";"";"";"";"";"Daler";"179";"";"";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678593";"15";"8";"1687";"292";"Folckert";"";"";"Geritssen";"Fliel.";"";"";"";"";"";"";"";"Daler";"145";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"149";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-10-10";"151";"";"";"";"";" "
"678700";"4";"9";"1686";"337";"Peder";"";"";"Matzen";"K.hafn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1 1/2";"Skilling";"1";"";"";"";"";"";"";"";"";"";"";"06-10-10";"149";"Skibit stoer73 lester";"";"";"";" "
"679197";"16";"7";"1708";"35";"John";"";"";"Hooge";"Prestompans";"Gotgiøres skipper";"Daler";"7 1/2";"";"";"";"";"Daler";"185 1/2";"";"";"";"";"Daler";"178";"";"";"";"";"Daler";"182";"";"";"";"";"";"";"";"";"";"85 end 15 Sk.";"";"";"07-10-10";"172";"";"";"";"";" "
"680063";"13";"4";"1690";"18";"Lolleke";"Claessen";"";"Bust";"Vlieland";"";"";"";"";"";"";"";"Daler";"162 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"166 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"08-10-10";"154";"";"";"";"";" "
"680310";"8";"9";"1687";"335";"Corneliuss";"";"";"Dawessen";"Der Schell.";"";"";"";"";"";"";"";"Daler";"132 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"136 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"08-10-10";"151";"";"";"";"";" "
"680710";"19";"7";"1688";"255";"Bart";"";"";"Alofsen";"Fliel.";"";"";"";"";"";"";"";"Daler";"155 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"159 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"680745";"14";"6";"1688";"164";"Class";"Pieterssen";"";"Schaf";"Fliel.";"";"";"";"";"";"";"";"Daler";"86 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"90 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"680887";"27";"6";"1688";"184";"Lolcke";"Classen";"";"Buf";"Fliel.";"";"";"";"";"";"";"";"Daler";"116";"";"";"";"";"";"";"";"";"";"";"Daler";"120";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"681208";"13";"7";"1688";"222";"Corneliuss";"";"";"Tialfssen";"Der Schell.";"";"";"";"";"";"";"";"Daler";"124";"";"";"";"";"";"";"";"";"";"";"Daler";"128";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"681298";"15";"7";"1688";"235";"Folckert";"Willemssen";"";"Banck";"Der Schell.";"";"";"";"";"";"";"";"Daler";"130";"";"";"";"";"";"";"";"";"";"";"Daler";"134";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"681333";"16";"7";"1688";"240";"Corneliuss";"Cornelissen";"";"Schmit";"Der Schell.";"";"";"";"";"";"";"";"Daler";"144";"";"";"";"";"";"";"";"";"";"";"Daler";"148";"";"";"";"";"";"";"";"";"";"";"";"";"08-10-10";"153";"";"";"";"";" "
"682085";"23";"9";"1691";"155";"Hinrich";"";"";"Annes";"Der Schell.";"";"";"";"";"";"";"";"Daler";"168 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"172 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"11-10-10";"155";"";"";"";"";" "
"682181";"2";"10";"1691";"158";"Jan";"Evertsen";"";"Harlinger";"Vliel.";"";"";"";"";"";"";"";"Daler";"151";"";"";"";"";"";"";"";"";"";"";"Daler";"155";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-10-10";"155";"";"";"";"";" "
"682205";"25";"4";"1686";"27";"Willem";"Hillebrantzen";"";"Kos";"Schel.";"";"";"";"";"";"";"";"Daler";"183 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"187 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"11-10-10";"149";"";"";"";"";" "
"682670";"13";"8";"1688";"319";"Class";"Pieterssen";"";"Schaf";"Fliel.";"";"";"";"";"";"";"";"Daler";"102";"";"";"";"";"";"";"";"";"";"";"Daler";"106";"";"";"";"";"";"";"";"";"";"";"";"";"11-10-10";"153";"";"";"";"";" "
"683997";"15";"10";"1683";"485";"Folckerdt";"";"";"Gertzenn";"Flie.";"";"";"";"";"";"";"";"Daler";"92 1/2";"Skilling";"8";"";"";"";"";"";"";"";"";"Daler";"96 1/2";"Skilling";"8";"";"";"";"";"";"";"";"";"";"";"12-10-10";"145";"";"";"";"";" "
"684334";"19";"4";"1688";"11";"Lolcke";"";"";"Thiesen";"Harlingen";"";"";"";"";"";"";"";"Daler";"90 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"94 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"12-10-10";"152";"";"";"";"";" "
"684465";"1";"5";"1688";"27";"Folckert";"Willemsen";"";"Banck";"Fliel.";"";"";"";"";"";"";"";"Daler";"154 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"158 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"12-10-10";"152";"";"";"";"";" "
"684496";"2";"5";"1688";"33";"Agge";"";"";"Lolles";"Worckumb";"";"";"";"";"";"";"";"Daler";"139";"";"";"";"";"";"";"";"";"";"";"Daler";"143";"";"";"";"";"";"";"";"";"";"";"";"";"12-10-10";"152";"";"";"";"";" "
"684538";"3";"5";"1688";"36";"Cornelius";"Cornelissen";"";"Schmit";"Der Schell.";"";"";"";"";"";"";"";"Daler";"156 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"160 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"13-10-10";"152";"";"";"";"";" "
"684923";"25";"8";"1688";"342";"Jan";"Cornelissen";"";"Pelfoe";"Fliel.";"";"";"";"";"";"";"";"Daler";"97 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"101 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"13-10-10";"153";"";"";"";"";" "
"685120";"12";"5";"1688";"65";"Pieter";"Jochumbsen";"";"Piremb";"Fliel.";"";"";"";"";"";"";"";"Daler";"140";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"144";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"13-10-10";"152";"";"";"";"";" "
"685200";"3";"9";"1688";"350";"Adrian";"Janssen";"";"Husselss";"Fliel.";"";"";"";"";"";"";"";"Daler";"168";"";"";"";"";"";"";"";"";"";"";"Daler";"172";"";"";"";"";"";"";"";"";"";"";"";"";"13-10-10";"153";"";"";"";"";" "
"685241";"3";"9";"1688";"351";"Dirick";"";"";"Ewouds";"Fliel.";"";"";"";"";"";"";"";"Daler";"184";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"188";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"13-10-10";"153";"";"";"";"";" "
"686004";"13";"9";"1688";"452";"Jan";"Simenssen";"";"Seilmacker";"Fliel.";"";"";"";"";"";"";"";"Daler";"123";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"127";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"13-10-10";"152";"";"";"";"";" "
"686023";"31";"5";"1686";"105";"Dirik";"";"";"Eiwoutz";"Fliel.";"";"";"";"";"";"";"";"Daler";"147 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"151 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"13-10-10";"149";"";"";"";"";" "
"687035";"19";"10";"1686";"124";"Gerdt";"";"";"Ulchis";"Dannssig";"";"";"";"";"";"";"";"Daler";"64";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"68 1/2";"";"";"";"";"";"";"";"";"";"";"14-10-10";"149";"";"";"";"";" "
"687417";"2";"6";"1686";"114";"Corneliss";"";"";"Carstens";"Fliel.";"";"";"";"";"";"";"";"Daler";"92 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"96 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"14-10-10";"149";"";"";"";"";" "
"687687";"12";"11";"1683";"532";"Folckerdt";"Willemssen";"";"Barck";"Schelling";"";"";"";"";"";"";"";"Daler";"160 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"164 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"14-10-10";"145";"";"";"";"";" "
"687725";"12";"11";"1683";"533";"Claus";"Willemssen";"";"Ros";"Der Schelling";"";"";"";"";"";"";"";"Daler";"151";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"155";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"14-10-10";"145";"";"";"";"";" "
"687897";"27";"7";"1689";"164";"Berent";"";"";"Rol";"Kiøbenhafn";"";"";"";"";"";"";"";"Daler";"127 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"131 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"14-10-10";"154";"";"";"";"";" "
"688135";"16";"4";"1683";"17";"Folckerdt";"Willemsenn";"";"Buch";"Schelling";"";"";"";"";"";"";"";"Daler";"151";"";"";"";"";"";"";"";"";"";"";"Daler";"155";"";"";"";"";"";"";"";"";"";"";"";"";"14-10-10";"145";"";"";"";"";" "
"688304";"10";"6";"1679";"178";"Jan";"";"";"Allersen";"Der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"63";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"14-10-10";"140";"";"";"";"";" "
"688634";"1";"4";"1686";"5";"Petter";"";"";"Cornelissen";"Fliel.";"";"";"";"";"";"";"";"Daler";"71";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"75";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-10-10";"149";"";"";"";"";" "
"688690";"3";"4";"1686";"6";"Jan";"Martenssen";"";"Klein";"Tessel";"";"";"";"";"";"";"";"Daler";"66";"";"";"";"";"";"";"";"";"";"";"Daler";"70";"";"";"";"";"";"";"";"";"";"";"";"";"15-10-10";"149";"";"";"";"";" "
"688735";"4";"4";"1686";"7";"Dirich";"";"";"Ewoutz";"Fliel.";"";"";"";"";"";"";"";"Daler";"151";"";"";"";"";"";"";"";"";"";"";"Daler";"163";"";"";"";"";"";"";"";"";"";"";"";"";"15-10-10";"149";"";"";"";"";" "
"688868";"5";"4";"1686";"9";"Class";"Willembssen";"";"Ross";"Der Schell.";"";"";"";"";"";"";"";"Daler";"202";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"206";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-10-10";"149";"";"";"";"";" "
"689010";"21";"5";"1683";"34";"Jann";"";"";"Kodde";"Brock";"";"";"";"";"";"";"";"Daler";"122";"";"";"";"";"";"";"";"";"";"";"Daler";"126";"";"";"";"";"";"";"";"";"";"";"";"";"15-10-10";"145";"";"";"";"";" "
"690029";"23";"4";"1686";"46";"Gert";"";"";"Alofssen";"Fliel.";"";"";"";"";"";"";"";"Daler";"160";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"164";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-10-10";"149";"";"";"";"";" "
"690106";"1";"11";"1688";"330";"Robbert";"";"";"Lister";"Lunden";"";"";"";"";"";"";"";"Daler";"164";"";"";"";"";"";"";"";"";"";"";"Daler";"161";"";"";"";"";"";"";"";"";"";"";"";"";"15-10-10";"153";"";"";"";"";" "
